VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,FrontCrashPicture,FrontCrashVideo,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,SideCrashPicture,SideCrashVideo,combinedSideBarrierAndPoleRating-Front,combinedSideBarrierAndPoleRating-Rear,sideBarrierRating-Overall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,dynamicTipResult,SidePoleCrashRating,SidePolePicture,SidePoleVideo,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ModelYear,Make,Model,VehicleDescription,VehicleId
https://static.nhtsa.gov/images/vehicles/13290_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Optional,No,19,1,0,2020,KIA,RIO,2020 Kia Rio 4 DR FWD,14390
https://static.nhtsa.gov/images/vehicles/13275_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09114P083.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09114C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09115P108.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09115C013.wmv,5,5,5,4,Not Rated,0.13,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v09120P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09120C014.wmv,Standard,Optional,Optional,11,1,0,2020,KIA,SEDONA,2020 Kia Sedona VAN FWD,14396
https://static.nhtsa.gov/images/vehicles/14073_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09157P085.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09157C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09159P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09159C012.wmv,5,5,5,4,Not Rated,0.158,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v09158P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09158C012.wmv,Standard,Optional,Optional,58,1,1,2020,KIA,SORENTO,2020 Kia Sorento SUV AWD,14398
https://static.nhtsa.gov/images/vehicles/14068_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09157P085.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09157C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09159P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09159C012.wmv,5,5,5,4,Not Rated,0.15,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v09158P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09158C012.wmv,Standard,Optional,Optional,58,1,1,2020,KIA,SORENTO,2020 Kia Sorento SUV FWD,14387
https://static.nhtsa.gov/images/vehicles/13587_st0640_046.png,4,4,5,4,https://static.nhtsa.gov/crashTest/images/2020/v10830P088.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10830C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10833P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10833C013.wmv,5,5,5,4,Not Rated,0.147,0,No Tip,3,https://static.nhtsa.gov/crashTest/images/2020/v10987P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10987C013.wmv,Standard,Optional,Optional,235,1,1,2020,KIA,SOUL,2020 Kia Soul SUV FWD,14121
https://static.nhtsa.gov/images/vehicles/13587_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,0,1,2020,KIA,SOUL ELECTRIC,2020 Kia Soul Electric SUV FWD,14123
https://static.nhtsa.gov/images/vehicles/13729_st0640_046.png,5,4,4,5,https://static.nhtsa.gov/crashTest/images/2020/v09745P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09745C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09747P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09747C014.wmv,5,5,5,4,Not Rated,0.155,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v09746P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09746C014.wmv,Standard,Standard,Standard,79,2,2,2020,KIA,SPORTAGE,2020 Kia Sportage SUV FWD,14106
https://static.nhtsa.gov/images/vehicles/13729_st0640_046.png,5,4,4,5,https://static.nhtsa.gov/crashTest/images/2020/v09745P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09745C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09747P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09747C014.wmv,5,5,5,4,Not Rated,0.147,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v09746P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09746C014.wmv,Standard,Standard,Standard,79,2,2,2020,KIA,SPORTAGE,2020 Kia Sportage SUV AWD,14105
https://static.nhtsa.gov/images/vehicles/14224_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2020/v11064P082.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11064C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v11065P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11065C012.wmv,5,5,5,5,Not Rated,0.087,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v11063P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11063C013.wmv,Standard,Optional,Optional,10,6,0,2020,KIA,STINGER,2020 Kia Stinger 4 DR AWD,14400
https://static.nhtsa.gov/images/vehicles/14224_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2020/v11064P082.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11064C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v11065P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11065C012.wmv,5,5,5,5,Not Rated,0.087,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v11063P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v11063C013.wmv,Standard,Optional,Optional,10,6,0,2020,KIA,STINGER,2020 Kia Stinger 4 DR RWD,14397
https://static.nhtsa.gov/images/vehicles/13795_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v10837P084.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10837C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10839P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10839C012.wmv,5,5,5,4,Not Rated,0.143,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10838P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10838C013.wmv,Standard,Standard,Standard,490,6,1,2020,KIA,TELLURIDE,2020 Kia TELLURIDE SUV AWD,14134
https://static.nhtsa.gov/images/vehicles/13795_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v10837P084.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10837C019.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10839P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10839C012.wmv,5,5,5,4,Not Rated,0.155,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10838P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10838C013.wmv,Standard,Standard,Standard,490,6,1,2020,KIA,TELLURIDE,2020 Kia TELLURIDE SUV FWD,14124
https://static.nhtsa.gov/images/vehicles/13966_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,10,6,0,2020,LAND ROVER,DISCOVERY,2020 Land Rover Discovery SUV 4wd,14224
https://static.nhtsa.gov/images/vehicles/13988_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,7,3,0,2020,LAND ROVER,DISCOVERY SPORT,2020 Land Rover Discovery Sport SUV 4wd,14223
https://static.nhtsa.gov/images/vehicles/13728_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,30,10,0,2020,LAND ROVER,RANGE ROVER EVOQUE (5 DOOR),2020 Land Rover Range Rover Evoque (5 Door) SUV 4wd,14222
https://static.nhtsa.gov/images/vehicles/13968_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,9,3,0,2020,LAND ROVER,RANGE ROVER LWB,2020 Land Rover Range Rover LWB SUV 4wd,14219
https://static.nhtsa.gov/images/vehicles/14435_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,17,6,0,2020,LAND ROVER,RANGE ROVER SPORT,2020 Land Rover Range Rover Sport SUV 4wd,14220
https://static.nhtsa.gov/images/vehicles/14435_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,2,1,2020,LAND ROVER,RANGE ROVER SPORT PHEV,2020 Land Rover Range Rover Sport PHEV SUV 4wd,14221
https://static.nhtsa.gov/images/vehicles/13968_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,9,3,0,2020,LAND ROVER,RANGE ROVER SWB,2020 Land Rover Range Rover SWB SUV 4wd,14217
https://static.nhtsa.gov/images/vehicles/13968_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,0,2,1,2020,LAND ROVER,RANGE ROVER SWB PHEV,2020 Land Rover Range Rover SWB PHEV SUV 4wd,14218
https://static.nhtsa.gov/images/vehicles/13967_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,No,No,7,2,0,2020,LAND ROVER,RANGE ROVER VELAR,2020 Land Rover Range Rover Velar SUV 4wd,14225
https://static.nhtsa.gov/images/vehicles/13981_st0640_046.png,5,4,5,4,,,5,5,5,,,5,5,5,4,Not Rated,0.105,0,No Tip,5,,,Standard,No,Standard,1,2,1,2020,LEXUS,ES 300H,2020 Lexus ES 300h 4 DR FWD,14703
https://static.nhtsa.gov/images/vehicles/13353_st0640_046.png,5,4,5,4,https://static.nhtsa.gov/crashTest/images/2020/v10656P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10656C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10658P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10658C012.wmv,5,5,5,4,Not Rated,0.105,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10657P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10657C013.wmv,Standard,No,Standard,5,1,0,2020,LEXUS,ES 350,2020 Lexus ES 350 4 DR FWD,14702
https://static.nhtsa.gov/images/vehicles/11916_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,0,0,2020,LEXUS,GS 350,2020 Lexus GS 350 4 DR RWD,14704
https://static.nhtsa.gov/images/vehicles/11916_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,0,0,2020,LEXUS,GS 350,2020 Lexus GS 350 4 DR AWD,14684
https://static.nhtsa.gov/images/vehicles/14294_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,0,0,2020,LEXUS,GS F,2020 Lexus GS F 4 DR RWD,14705
https://static.nhtsa.gov/images/vehicles/14065_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,2,0,0,2020,LEXUS,GX 460,2020 Lexus GX 460 SUV AWD,14714
https://static.nhtsa.gov/images/vehicles/12458_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v10031P084.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10031C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10046P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10046C013.wmv,5,5,5,5,Not Rated,0.095,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10044P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10044C013.wmv,Standard,Standard,Standard,2,0,0,2020,LEXUS,IS 300,2020 Lexus IS 300 4 DR RWD,14706
https://static.nhtsa.gov/images/vehicles/12458_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v10031P084.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10031C021.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10046P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10046C013.wmv,5,5,5,5,Not Rated,0.095,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10044P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10044C013.wmv,Standard,Standard,Standard,2,0,0,2020,LEXUS,IS 300,2020 Lexus IS 300 4 DR AWD,14685
https://static.nhtsa.gov/images/vehicles/12458_st0640_046.png,5,4,4,4,,,5,5,5,,,5,5,5,5,Not Rated,0.095,0,No Tip,5,,,Standard,Standard,Standard,1,0,0,2020,LEXUS,IS 350,2020 Lexus IS 350 4 DR RWD,14707
https://static.nhtsa.gov/images/vehicles/12458_st0640_046.png,5,4,4,4,,,5,5,5,,,5,5,5,5,Not Rated,0.095,0,No Tip,5,,,Standard,Standard,Standard,1,0,0,2020,LEXUS,IS 350,2020 Lexus IS 350 4 DR AWD,14686
https://static.nhtsa.gov/images/vehicles/12221_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,1,1,0,2020,LEXUS,LC 500,2020 Lexus LC 500 2 DR RWD,14126
https://static.nhtsa.gov/images/vehicles/12248_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,1,1,2020,LEXUS,LC 500H,2020 Lexus LC 500h 2 DR RWD,14127
https://static.nhtsa.gov/images/vehicles/12793_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,1,0,2020,LEXUS,LS 500,2020 Lexus LS 500 4 DR RWD,14700
https://static.nhtsa.gov/images/vehicles/12793_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,1,0,2020,LEXUS,LS 500,2020 Lexus LS 500 4 DR AWD,14682
https://static.nhtsa.gov/images/vehicles/13423_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,1,1,2020,LEXUS,LS 500H,2020 Lexus LS 500h 4 DR RWD,14701
https://static.nhtsa.gov/images/vehicles/13423_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,1,1,2020,LEXUS,LS 500H,2020 Lexus LS 500h 4 DR AWD,14683
https://static.nhtsa.gov/images/vehicles/12354_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,1,0,0,2020,LEXUS,LX 570,2020 Lexus LX 570 SUV AWD,14715
https://static.nhtsa.gov/images/vehicles/13730_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v09070P088.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09070C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09073P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09073C012.wmv,5,5,5,4,Not Rated,0.161,0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2020/v09072P074.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09072C012.wmv,Standard,Standard,Standard,12,0,0,2020,LEXUS,NX300,2020 Lexus NX300 SUV FWD,14140
https://static.nhtsa.gov/images/vehicles/13730_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v09070P088.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09070C016.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09073P106.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09073C012.wmv,5,5,5,4,Not Rated,0.16,0,No Tip,4,https://static.nhtsa.gov/crashTest/images/2020/v09072P074.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09072C012.wmv,Standard,Standard,Standard,12,0,0,2020,LEXUS,NX300,2020 Lexus NX300 SUV AWD,14139
https://static.nhtsa.gov/images/vehicles/13784_st0640_046.png,5,4,4,4,,,5,5,5,,,5,5,5,4,Not Rated,0.16,0,No Tip,4,,,Standard,Standard,Standard,6,0,1,2020,LEXUS,NX300H,2020 Lexus NX300H SUV AWD,14141
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,0,0,2020,LEXUS,RC 300,2020 Lexus RC 300 2 DR RWD,14708
,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,0,0,2020,LEXUS,RC 300,2020 Lexus RC 300 2 DR AWD,14687
https://static.nhtsa.gov/images/vehicles/14247_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,1,0,0,2020,LEXUS,RC 350,2020 Lexus RC 350 2 DR RWD,14709
https://static.nhtsa.gov/images/vehicles/14247_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,1,0,0,2020,LEXUS,RC 350,2020 Lexus RC 350 2 DR AWD,14688
https://static.nhtsa.gov/images/vehicles/14370_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,1,0,2020,LEXUS,RC F,2020 Lexus RC F 2 DR RWD,14128
https://static.nhtsa.gov/images/vehicles/13965_st0640_046.png,4,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v10007P083.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10007C020.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09582P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09582C014.wmv,5,5,5,4,Not Rated,0.179,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v09584P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09584C013.wmv,Standard,Standard,Standard,24,2,0,2020,LEXUS,RX 350,2020 Lexus RX 350 SUV FWD,14710
https://static.nhtsa.gov/images/vehicles/13965_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v10007P083.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10007C020.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v09582P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09582C014.wmv,5,5,5,4,Not Rated,0.164,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v09584P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v09584C013.wmv,Standard,Standard,Standard,24,2,0,2020,LEXUS,RX 350,2020 Lexus RX 350 SUV AWD,14689
https://static.nhtsa.gov/images/vehicles/13980_st0640_046.png,4,4,4,4,,,5,5,5,,,5,5,5,4,Not Rated,0.182,0,No Tip,5,,,Standard,Standard,Standard,17,2,0,2020,LEXUS,RX 350L,2020 Lexus RX 350L SUV FWD,14711
https://static.nhtsa.gov/images/vehicles/13980_st0640_046.png,4,4,4,4,,,5,5,5,,,5,5,5,4,Not Rated,0.167,0,No Tip,5,,,Standard,Standard,Standard,7,1,0,2020,LEXUS,RX 350L,2020 Lexus RX 350L SUV AWD,14690
https://static.nhtsa.gov/images/vehicles/13974_st0640_046.png,5,4,4,4,,,5,5,5,,,5,5,5,4,Not Rated,0.164,0,No Tip,5,,,Standard,Standard,Standard,19,1,1,2020,LEXUS,RX 450H,2020 Lexus RX 450h SUV AWD,14712
https://static.nhtsa.gov/images/vehicles/13987_st0640_046.png,4,4,4,4,,,5,5,5,,,5,5,5,4,Not Rated,0.167,0,No Tip,5,,,Standard,Standard,Standard,17,1,0,2020,LEXUS,RX 450HL,2020 Lexus RX 450hL SUV AWD,14713
https://static.nhtsa.gov/images/vehicles/13284_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v10721P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10721C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10719P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10719C013.wmv,5,5,5,4,Not Rated,0.14,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10720P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10720C013.wmv,Standard,Standard,Standard,0,0,0,2020,LEXUS,UX 200,2020 Lexus UX 200 5 HB FWD,14716
https://static.nhtsa.gov/images/vehicles/13422_st0640_046.png,5,4,4,4,https://static.nhtsa.gov/crashTest/images/2020/v10721P081.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10721C017.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10719P105.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10719C013.wmv,5,5,5,4,Not Rated,0.14,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10720P073.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10720C013.wmv,Standard,Standard,Standard,0,0,0,2020,LEXUS,UX 250H,2020 Lexus UX 250h 5 HB AWD,14717
https://static.nhtsa.gov/images/vehicles/14094_st0640_046.png,5,5,5,5,,,5,5,5,,,5,5,5,4,Not Rated,0.151,0,No Tip,5,,,Standard,Standard,Standard,69,17,0,2020,LINCOLN,AVIATOR,2020 Lincoln Aviator SUV 4WD,14934
https://static.nhtsa.gov/images/vehicles/13946_st0640_046.png,5,5,5,5,,,5,5,5,,,5,5,5,4,Not Rated,0.147,0,No Tip,5,,,Standard,Standard,Standard,69,17,0,2020,LINCOLN,AVIATOR,2020 Lincoln Aviator SUV RWD,14897
https://static.nhtsa.gov/images/vehicles/14094_st0640_046.png,Not Rated,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,,,Standard,Standard,Standard,0,0,1,2020,LINCOLN,AVIATOR PHEV,2020 Lincoln Aviator PHEV SUV AWD,14898
https://static.nhtsa.gov/images/vehicles/14295_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10091P080.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10091C013.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10092P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10092C014.wmv,5,5,5,4,Not Rated,0.106,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10093P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10093C013.wmv,Standard,Standard,Standard,6,1,0,2020,LINCOLN,CONTINENTAL,2020 Lincoln Continental 4 DR AWD,14925
https://static.nhtsa.gov/images/vehicles/14295_st0640_046.png,5,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10091P080.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10091C013.wmv,5,5,5,https://static.nhtsa.gov/crashTest/images/2020/v10092P104.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10092C014.wmv,5,5,5,4,Not Rated,0.106,0,No Tip,5,https://static.nhtsa.gov/crashTest/images/2020/v10093P072.jpg,https://static.nhtsa.gov/crashTest/videos/2020/v10093C013.wmv,Standard,Standard,Standard,6,1,0,2020,LINCOLN,CONTINENTAL,2020 Lincoln Continental 4 DR FWD,14887
